state, elapsed ms, dt, acc x, acc y, acc z, alt, pressure mbar, barometer temp, kalman alt, kalman vel, kalman acc, utc time, lat, long, hdop, msl alt, geoid sep, pos fix, sats used,extention
1019.75,27.27,-1.150083,0.018641,0.44789,0,0,0,0,0,0,0,0,0,277193,0.007,0.421094,-0.183203,10.144533,-1.283309,1019.75
27.27,-1.220273,-0.150683,0.431475,0,0,0,0,0,0,0,0,0,277207,0.007,0.30625,-0.317187,10.106252,-0.951986,1019.710022,27.26
-1.152004,0.030256,0.317362,0,0,0,0,0,0,0,0,0,277221,0.007,0.401953,-0.221484,10.067971,-1.283309,1019.75,27.27,-1.221043
-0.136475,0.390445,0,0,0,0,0,0,0,0,0,277235,0.007,0.287109,-0.374609,10.067971,-1.283309,1019.75,27.27,-1.056457,0.273423
0.296276,0,0,0,0,0,0,0,0,0,277249,0.007,0.535938,-0.298047,9.972268,-1.283309,1019.75,27.27,-1.17391,-0.019778,0.49466
0,0,0,0,0,0,0,0,0,277263,0.007,0.344531,-0.298047,10.125393,-1.283309,1019.75,27.27,-1.033269,0.328545,0.397877,0
0,0,0,0,0,0,0,0,277277,0.007,0.344531,-0.39375,10.125393,-1.283309,1019.75,27.27,-1.162646,-0.000069,0.357267,0,0
0,0,0,0,0,0,0,277291,0.007,0.248828,-0.39375,10.182815,-1.283309,1019.75,27.27,-1.027789,0.331379,0.278461,0,0,0
0,0,0,0,0,0,277305,0.007,0.30625,-0.336328,10.182815,-1.283309,1019.75,27.27,-1.160008,-0.004607,0.303782,0,0,0,0
0,0,0,0,0,277319,0.007,0.363672,-0.317187,10.240236,-0.371395,1019.640015,27.27,-0.942126,0.54999,0.350362,0,0,0,0,0
0,0,0,0,277333,0.007,0.267969,-0.374609,10.221096,-1.283309,1019.75,27.27,-1.117857,0.096746,0.275274,0,0,0,0,0,0
0,0,0,277347,0.007,0.535938,-0.202344,10.087111,-1.283309,1019.75,27.27,-1.204319,-0.11386,0.472783,0,0,0,0,0,0,0
0,0,277361,0.007,0.516797,-0.221484,10.106252,-1.283309,1019.75,27.27,-1.246908,-0.208195,0.516895,0,0,0,0,0,0,0,0
0,277375,0.007,0.6125,-0.144922,10.010549,-1.283309,1019.75,27.27,-1.267751,-0.244074,0.59201,0,0,0,0,0,0,0,0,0
277389,0.007,0.478516,-0.317187,10.010549,-1.283309,1019.75,27.27,-1.079355,0.232495,0.516604,0,0,0,0,0,0,0,0,0,277403
0.007,0.382813,-0.298047,10.087111,-1.283309,1019.75,27.27,-1.185209,-0.034706,0.394679,0,0,0,0,0,0,0,0,0,277417,0.007
0.421094,-0.10664,10.240236,-0.371395,1019.640015,27.27,-0.954263,0.555102,0.438774,0,0,0,0,0,0,0,0,0,277431,0.007,0.248828
-0.183203,10.316799,-1.283309,1019.75,27.27,-0.924984,0.603115,0.265675,0,0,0,0,0,0,0,0,0,277445,0.007,0.363672,-0.125781
10.259377,-1.283309,1019.75,27.27,-1.109264,0.128369,0.326954,0,0,0,0,0,0,0,0,0,277459,0.007,0.401953,-0.221484,10.221096
-1.283309,1019.75,27.27,-1.001477,0.390435,0.387292,0,0,0,0,0,0,0,0,0,277473,0.007,0.535938,-0.355469,10.106252,-1.283309
1019.75,27.27,-1.147059,0.021806,0.486721,0,0,0,0,0,0,0,0,0,277487,0.007,0.478516,-0.508594,10.04883,-1.283309,1019.75
27.27,-1.218807,-0.150402,0.491251,0,0,0,0,0,0,0,0,0,277497,0.01,0.516797,-0.566016,9.972268,-1.283309,1019.75,27.27
-1.239834,-0.194279,0.509188,0,0,0,0,0,0,0,0,0,277511,0.007,0.59336,-0.432031,9.953127,-1.283309,1019.75,27.27,-1.264301
-0.239523,0.585892,0,0,0,0,0,0,0,0,0,277525,0.007,0.59336,-0.202344,9.953127,-1.283309,1019.75,27.27,-1.276248,-0.252827
0.588694,0,0,0,0,0,0,0,0,0,277539,0.007,0.631641,-0.10664,10.087111,-1.283309,1019.75,27.27,-1.281975,-0.249221,0.627831
0,0,0,0,0,0,0,0,0,277553,0.007,0.401953,-0.125781,10.278518,-1.697698,1019.799988,27.290001,-1.41336,-0.565464,0.458013,0
0,0,0,0,0,0,0,0,277567,0.007,0.325391,-0.164062,10.221096,-1.283309,1019.75,27.27,-1.1507,0.104277,0.353169,0,0
0,0,0,0,0,0,0,277581,0.007,0.59336,-0.144922,9.991408,-1.283309,1019.75,27.27,-1.219755,-0.062014,0.548033,0,0,0
0,0,0,0,0,0,277595,0.007,0.421094,-0.374609,10.02969,-1.283309,1019.75,27.27,-1.253838,-0.138374,0.468381,0,0,0,0
0,0,0,0,0,277609,0.007,0.267969,-0.39375,10.182815,-0.371395,1019.640015,27.27,-0.987604,0.538079,0.285757,0,0,0,0,0
0,0,0,0,277623,0.007,0.574219,-0.125781,10.106252,-0.371395,1019.640015,27.27,-0.85626,0.861921,0.508606,0,0,0,0,0,0
0,0,0,277637,0.007,0.555078,-0.144922,10.125393,-1.283309,1019.75,27.27,-0.876124,0.783107,0.550951,0,0,0,0,0,0,0
0,0,277651,0.007,0.555078,-0.221484,10.106252,-0.371395,1019.640015,27.27,-0.80178,0.954582,0.526697,0,0,0,0,0,0,0,0
0,277665,0.007,0.650781,-0.125781,10.087111,-1.283309,1019.75,27.27,-1.048236,0.317415,0.619754,0,0,0,0,0,0,0,0,0
277679,0.007,0.30625,-0.298047,10.144533,-1.283309,1019.75,27.27,-1.169901,0.007072,0.374088,0,0,0,0,0,0,0,0,0,277693
0.007,0.267969,-0.240625,10.201955,-1.283309,1019.75,27.27,-1.229761,-0.1389,0.285387,0,0,0,0,0,0,0,0,0,277707,0.007
0.267969,-0.164062,10.297659,-1.283309,1019.75,27.27,-1.259161,-0.203633,0.269513,0,0,0,0,0,0,0,0,0,277721,0.007,0.229688
-0.374609,10.259377,-0.371395,1019.640015,27.27,-0.99058,0.481692,0.23323,0,0,0,0,0,0,0,0,0,277735,0.007,0.267969,-0.412891
10.144533,-1.283309,1019.75,27.27,-1.141227,0.094158,0.264884,0,0,0,0,0,0,0,0,0,277749,0.007,0.555078,-0.221484,9.914845
-0.951986,1019.710022,27.26,-1.112533,0.173565,0.497313,0,0,0,0,0,0,0,0,0,277763,0.007,0.535938,-0.202344,9.991408,-1.283309
1019.75,27.27,-1.20126,-0.045332,0.536512,0,0,0,0,0,0,0,0,0,277777,0.007,0.459375,-0.278906,10.067971,-1.283309,1019.75
27.27,-1.244961,-0.146418,0.474223,0,0,0,0,0,0,0,0,0,277791,0.007,0.382813,-0.336328,10.106252,-1.283309,1019.75,27.27
-1.266413,-0.189478,0.406933,0,0,0,0,0,0,0,0,0,277805,0.007,0.287109,-0.412891,10.125393,-1.283309,1019.75,27.27,-1.27691
-0.205987,0.297739,0,0,0,0,0,0,0,0,0,277819,0.007,0.344531,-0.336328,10.106252,-0.371395,1019.640015,27.27,-0.80033,0.991197
0.328381,0,0,0,0,0,0,0,0,0,277833,0.007,0.459375,-0.240625,10.087111,-1.283309,1019.75,27.27,-1.137506,0.128692,0.447749
0,0,0,0,0,0,0,0,0,277847,0.007,0.497656,-0.164062,10.144533,-1.283309,1019.75,27.27,-1.014797,0.429959,0.509239,0
0,0,0,0,0,0,0,0,277857,0.01,0.363672,-0.221484,10.278518,-1.283309,1019.75,27.27,-1.095201,0.220187,0.407025,0,0
0,0,0,0,0,0,0,277871,0.007,0.210547,-0.240625,10.374221,-1.283309,1019.75,27.27,-1.192812,-0.027645,0.259998,0,0,0
0,0,0,0,0,0,277885,0.007,0.401953,-0.125781,10.259377,-0.371395,1019.640015,27.27,-0.957763,0.57082,0.361349,0,0,0,0
0,0,0,0,0,277899,0.007,0.440234,-0.183203,10.182815,-1.283309,1019.75,27.27,-1.12499,0.141333,0.425227,0,0,0,0,0
0,0,0,0,277913,0.007,0.382813,-0.183203,10.163674,-1.283309,1019.75,27.27,-1.207446,-0.063759,0.386573,0,0,0,0,0,0
0,0,0,277927,0.007,0.191406,-0.298047,10.221096,-1.283309,1019.75,27.27,-1.248094,-0.160912,0.224731,0,0,0,0,0,0,0
0,0,277941,0.007,0.248828,-0.355469,10.221096,-1.283309,1019.75,27.27,-1.484437,-0.731516,0.24669,0,0,0,0,0,0,0,0
0,277955,0.007,0.382813,-0.259766,10.125393,-1.283309,1019.75,27.27,-1.384084,-0.450043,0.370739,0,0,0,0,0,0,0,0,0
277969,0.007,0.401953,-0.240625,10.163674,-1.283309,1019.75,27.27,-1.13588,0.181264,0.395182,0,0,0,0,0,0,0,0,0,277983
0.007,0.382813,-0.298047,10.106252,-1.283309,1019.75,27.27,-1.212243,-0.009335,0.395917,0,0,0,0,0,0,0,0,0,277997,0.007
0.30625,-0.259766,10.297659,-0.371395,1019.640015,27.27,-1.057121,0.391662,0.330226,0,0,0,0,0,0,0,0,0,278011,0.007,0.229688
-0.183203,10.431643,-1.283309,1019.75,27.27,-1.173419,0.091094,0.238604,0,0,0,0,0,0,0,0,0,278025,0.007,0.287109,-0.183203
10.297659,-1.283309,1019.75,27.27,-1.320931,-0.272125,0.262791,0,0,0,0,0,0,0,0,0,278039,0.007,0.344531,-0.202344,10.278518
-1.697698,1019.799988,27.290001,-1.431815,-0.536378,0.337276,0,0,0,0,0,0,0,0,0,278053,0.007,0.325391,-0.202344,10.316799,-1.283309
1019.75,27.27,-1.357732,-0.329027,0.326447,0,0,0,0,0,0,0,0,0,278067,0.007,0.421094,-0.10664,10.240236,-1.283309,1019.75
27.27,-1.321044,-0.220567,0.392684,0,0,0,0,0,0,0,0,0,278081,0.007,0.325391,-0.202344,10.163674,-1.283309,1019.75,27.27
-1.176473,0.146132,0.335364,0,0,0,0,0,0,0,0,0,278095,0.007,0.401953,-0.259766,10.163674,-1.283309,1019.75,27.27,-1.321909
-0.211953,0.380033,0,0,0,0,0,0,0,0,0,278109,0.007,0.382813,-0.202344,10.106252,-1.283309,1019.75,27.27,-1.303222,-0.152793
0.382566,0,0,0,0,0,0,0,0,0,278123,0.007,0.287109,-0.221484,10.144533,-1.697698,1019.799988,27.290001,-1.422562,-0.443959,0.307582
0,0,0,0,0,0,0,0,0,278137,0.007,0.344531,-0.298047,10.144533,-1.283309,1019.75,27.27,-1.153988,0.237223,0.341255,0
0,0,0,0,0,0,0,0,278151,0.007,0.382813,-0.336328,10.125393,-1.697698,1019.799988,27.290001,-1.222469,0.05603,0.375117,0,0
0,0,0,0,0,0,0,278165,0.007,0.440234,-0.298047,10.144533,-0.371395,1019.640015,27.27,-0.971102,0.69273,0.422458,0,0,0
0,0,0,0,0,0,278179,0.007,0.555078,-0.336328,10.04883,-1.283309,1019.75,27.27,-1.220516,0.059595,0.527298,0,0,0,0
0,0,0,0,0,278193,0.007,0.6125,-0.221484,10.067971,-1.283309,1019.75,27.27,-1.054518,0.47166,0.592932,0,0,0,0,0
0,0,0,0,278207,0.007,0.516797,-0.202344,10.02969,-0.371395,1019.640015,27.27,-0.88852,0.881942,0.523558,0,0,0,0,0,0
0,0,0,278217,0.01,0.497656,-0.298047,10.02969,-0.371395,1019.640015,27.27,-0.721952,1.28323,0.505377,0,0,0,0,0,0,0
0,0,278231,0.007,0.440234,-0.259766,10.087111,-0.702736,1019.679993,27.290001,-0.629203,1.472517,0.458022,0,0,0,0,0,0,0,0
0,278245,0.007,0.382813,-0.278906,10.125393,-1.697698,1019.799988,27.290001,-1.091279,0.273178,0.389473,0,0,0,0,0,0,0,0,0
278259,0.007,0.248828,-0.259766,10.201955,-1.283309,1019.75,27.27,-0.991908,0.506083,0.269309,0,0,0,0,0,0,0,0,0,278273
0.007,0.421094,-0.202344,10.087111,-1.697698,1019.799988,27.290001,-1.270193,-0.200067,0.407621,0,0,0,0,0,0,0,0,0,278287,0.007
0.363672,-0.39375,10.010549,-1.283309,1019.75,27.27,-1.278732,-0.208533,0.395591,0,0,0,0,0,0,0,0,0,278301,0.007,0.153125
-0.412891,10.163674,-0.371395,1019.640015,27.27,-0.801325,0.988142,0.218677,0,0,0,0,0,0,0,0,0,278315,0.007,0.344531,-0.259766
10.297659,-0.371395,1019.640015,27.27,-0.855029,0.835232,0.301348,0,0,0,0,0,0,0,0,0,278329,0.007,0.229688,-0.298047,10.335939
-1.283309,1019.75,27.27,-1.074427,0.263969,0.260058,0,0,0,0,0,0,0,0,0,278343,0.007,0.172266,-0.317187,10.355081,-1.283309
1019.75,27.27,-0.984016,0.473952,0.180051,0,0,0,0,0,0,0,0,0,278357,0.007,0.210547,-0.317187,10.335939,-0.702736,1019.679993
27.290001,-0.95803,0.529876,0.207845,0,0,0,0,0,0,0,0,0,278371,0.007,0.229688,-0.39375,10.163674,-0.702736,1019.679993,27.290001
-0.818873,0.860849,0.227752,0,0,0,0,0,0,0,0,0,278385,0.007,0.440234,-0.221484,10.106252,-0.371395,1019.640015,27.27,-0.485401
1.663697,0.397372,0,0,0,0,0,0,0,0,0,278399,0.007,0.382813,-0.298047,10.144533,-1.283309,1019.75,27.27,-0.694635,1.083539
0.396104,0,0,0,0,0,0,0,0,0,278413,0.007,0.59336,-0.068359,10.04883,-1.283309,1019.75,27.27,-1.285219,-0.404399,0.535825
0,0,0,0,0,0,0,0,0,278427,0.007,0.6125,-0.0875,10.02969,-0.371395,1019.640015,27.27,-0.805832,0.810941,0.601705,0
0,0,0,0,0,0,0,0,278441,0.007,0.401953,-0.240625,10.087111,-0.371395,1019.640015,27.27,-0.569865,1.373499,0.419678,0,0
0,0,0,0,0,0,0,278455,0.007,0.478516,-0.298047,10.067971,-1.697698,1019.799988,27.290001,-0.865425,0.585672,0.445263,0,0,0
0,0,0,0,0,0,278469,0.007,0.440234,-0.298047,10.125393,-1.283309,1019.75,27.27,-1.081329,0.034251,0.440676,0,0,0,0
0,0,0,0,0,278483,0.007,0.325391,-0.240625,10.259377,-0.371395,1019.640015,27.27,-0.904752,0.483646,0.347634,0,0,0,0,0
0,0,0,0,278497,0.007,0.325391,-0.164062,10.335939,-0.371395,1019.640015,27.27,-0.619134,1.181482,0.32737,0,0,0,0,0,0
0,0,0,278511,0.007,0.478516,-0.125781,10.259377,-0.371395,1019.640015,27.27,-0.677207,1.01065,0.457104,0,0,0,0,0,0,0
0,0,278525,0.007,0.459375,-0.164062,10.201955,-1.697698,1019.799988,27.290001,-1.207897,-0.338063,0.463165,0,0,0,0,0,0,0,0
0,278539,0.007,0.440234,-0.259766,10.182815,-1.283309,1019.75,27.27,-1.250455,-0.426251,0.442268,0,0,0,0,0,0,0,0,0
278553,0.007,0.191406,-0.39375,10.240236,-1.697698,1019.799988,27.290001,-1.201345,-0.297996,0.245679,0,0,0,0,0,0,0,0,0,278563
0.01,0.229688,-0.336328,10.201955,-1.283309,1019.75,27.27,-1.228834,-0.357378,0.23445,0,0,0,0,0,0,0,0,0,278577,0.007
0.325391,-0.202344,10.221096,-0.371395,1019.640015,27.27,-0.977458,0.29288,0.317333,0,0,0,0,0,0,0,0,0,278591,0.007,0.401953
-0.317187,10.125393,-1.283309,1019.75,27.27,-1.136541,-0.106808,0.394443,0,0,0,0,0,0,0,0,0,278605,0.007,0.363672,-0.278906
10.163674,-0.371395,1019.640015,27.27,-0.931916,0.418309,0.374416,0,0,0,0,0,0,0,0,0,278619,0.007,0.421094,-0.202344,10.125393
-1.283309,1019.75,27.27,-1.33051,-0.573837,0.408943,0,0,0,0,0,0,0,0,0,278633,0.007,0.325391,-0.202344,10.201955,-1.283309
1019.75,27.27,-1.310256,-0.498819,0.352818,0,0,0,0,0,0,0,0,0,278647,0.007,0.229688,-0.259766,10.221096,-0.371395,1019.640015
27.27,-1.017127,0.257194,0.240621,0,0,0,0,0,0,0,0,0,278661,0.007,0.267969,-0.355469,10.144533,-0.702736,1019.679993,27.290001
-0.975418,0.360223,0.25754,0,0,0,0,0,0,0,0,0,278675,0.007,0.363672,-0.240625,10.163674,-1.283309,1019.75,27.27,-0.936419
0.44316,0.354253,0,0,0,0,0,0,0,0,0,278689,0.007,0.459375,-0.259766,10.106252,-1.283309,1019.75,27.27,-1.115945,-0.012156
0.438037,0,0,0,0,0,0,0,0,0,278703,0.007,0.459375,-0.240625,10.106252,-1.697698,1019.799988,27.290001,-1.33299,-0.548431,0.457476
0,0,0,0,0,0,0,0,0,278717,0.007,0.382813,-0.259766,10.163674,-1.283309,1019.75,27.27,-1.112613,0.016312,0.393439,0
0,0,0,0,0,0,0,0,278731,0.007,0.401953,-0.164062,10.144533,-0.371395,1019.640015,27.27,-0.721003,0.995211,0.397203,0,0
0,0,0,0,0,0,0,278745,0.007,0.516797,-0.183203,10.067971,-1.283309,1019.75,27.27,-1.100041,0.029142,0.506182,0,0,0
0,0,0,0,0,0,278759,0.007,0.535938,-0.221484,10.144533,-1.283309,1019.75,27.27,-0.997937,0.282671,0.541302,0,0,0,0
0,0,0,0,0,278773,0.007,0.440234,-0.202344,10.182815,-0.371395,1019.640015,27.27,-0.863372,0.620108,0.449207,0,0,0,0,0
0,0,0,0,278787,0.007,0.287109,-0.317187,10.240236,-1.283309,1019.75,27.27,-0.881548,0.548897,0.30949,0,0,0,0,0,0
0,0,0,278801,0.007,0.30625,-0.355469,10.067971,-1.283309,1019.75,27.27,-1.179495,-0.203955,0.30253,0,0,0,0,0,0,0
0,0,278815,0.007,0.382813,-0.125781,10.144533,-1.283309,1019.75,27.27,-1.23592,-0.331112,0.379692,0,0,0,0,0,0,0,0
0,278829,0.007,0.363672,-0.0875,10.125393,-1.283309,1019.75,27.27,-1.065017,0.103204,0.369095,0,0,0,0,0,0,0,0,0
278843,0.007,0.382813,-0.164062,10.182815,-0.371395,1019.640015,27.27,-0.986689,0.310493,0.381603,0,0,0,0,0,0,0,0,0,278857
0.007,0.440234,-0.39375,10.02969,-0.371395,1019.640015,27.27,-0.857775,0.633694,0.423031,0,0,0,0,0,0,0,0,0,278871,0.007
0.440234,-0.39375,10.02969,-1.283309,1019.75,27.27,-1.077319,0.071721,0.438704,0,0,0,0,0,0,0,0,0,278885,0.007,0.363672
-0.202344,10.182815,-0.702736,1019.679993,27.290001,-1.095616,0.035972,0.366329,0,0,0,0,0,0,0,0,0,278899,0.007,0.421094,-0.221484
10.163674,-1.283309,1019.75,27.27,-1.284652,-0.426383,0.404225,0,0,0,0,0,0,0,0,0,278913,0.007,0.535938,-0.183203,10.106252
-0.371395,1019.640015,27.27,-0.877891,0.610649,0.508251,0,0,0,0,0,0,0,0,0,278923,0.01,0.574219,-0.183203,10.087111,-1.283309
1019.75,27.27,-0.999448,0.295692,0.554566,0,0,0,0,0,0,0,0,0,278937,0.007,0.6125,-0.125781,10.144533,-1.283309,1019.75
27.27,-1.146896,-0.072801,0.599352,0,0,0,0,0,0,0,0,0,278951,0.007,0.516797,-0.144922,10.201955,-1.697698,1019.799988,27.290001
-1.348129,-0.567674,0.524115,0,0,0,0,0,0,0,0,0,278965,0.007,0.440234,-0.317187,10.144533,-1.283309,1019.75,27.27,-1.19207
-0.158195,0.467691,0,0,0,0,0,0,0,0,0,278979,0.007,0.459375,-0.240625,10.201955,-1.283309,1019.75,27.27,-1.331766,-0.490543
0.460112,0,0,0,0,0,0,0,0,0,278993,0.007,0.401953,-0.202344,10.240236,-1.283309,1019.75,27.27,-1.400403,-0.634601,0.435134
0,0,0,0,0,0,0,0,0,279007,0.007,0.401953,-0.125781,10.240236,-1.697698,1019.799988,27.290001,-1.273703,-0.302763,0.404893,0
0,0,0,0,0,0,0,0,279021,0.007,0.382813,-0.164062,10.221096,-1.697698,1019.799988,27.290001,-1.409817,-0.628678,0.392773,0,0
0,0,0,0,0,0,0,279035,0.007,0.344531,-0.164062,10.297659,-1.283309,1019.75,27.27,-1.348114,-0.448599,0.356818,0,0,0
0,0,0,0,0,0,279049,0.007,0.401953,-0.144922,10.316799,-1.283309,1019.75,27.27,-1.317493,-0.350899,0.39795,0,0,0,0
0,0,0,0,0,279063,0.007,0.6125,-0.010937,10.163674,-1.697698,1019.799988,27.290001,-1.521018,-0.83572,0.569445,0,0,0,0,0
0,0,0,0,279077,0.007,0.631641,-0.0875,10.067971,-1.283309,1019.75,27.27,-1.203604,-0.015247,0.626126,0,0,0,0,0,0
0,0,0,279091,0.007,0.535938,-0.049219,10.221096,-0.371395,1019.640015,27.27,-1.053083,0.377178,0.547951,0,0,0,0,0,0,0
0,0,279105,0.007,0.478516,-0.259766,10.163674,-0.702736,1019.679993,27.290001,-0.792825,1.015197,0.496688,0,0,0,0,0,0,0,0
0,279119,0.007,0.210547,-0.470312,10.163674,-1.697698,1019.799988,27.290001,-1.172302,0.033849,0.251933,0,0,0,0,0,0,0,0,0
279133,0.007,0.248828,-0.412891,10.182815,-0.702736,1019.679993,27.290001,-1.050472,0.343441,0.241103,0,0,0,0,0,0,0,0,0,279147
0.007,0.248828,-0.298047,10.259377,-1.283309,1019.75,27.27,-1.170626,0.036094,0.24814,0,0,0,0,0,0,0,0,0,279161,0.007
0.325391,-0.39375,10.106252,-1.283309,1019.75,27.27,-1.031187,0.379071,0.31053,0,0,0,0,0,0,0,0,0,279175,0.007,0.421094
-0.374609,10.010549,-1.283309,1019.75,27.27,-0.962576,0.535828,0.411283,0,0,0,0,0,0,0,0,0,279189,0.007,0.287109,-0.355469
10.04883,-1.283309,1019.75,27.27,-1.217881,-0.110755,0.318136,0,0,0,0,0,0,0,0,0,279203,0.007,0.30625,-0.183203,10.182815
-1.283309,1019.75,27.27,-1.253323,-0.191091,0.303301,0,0,0,0,0,0,0,0,0,279217,0.007,0.267969,-0.278906,10.201955,-1.283309
1019.75,27.27,-1.270711,-0.224272,0.271103,0,0,0,0,0,0,0,0,0,279231,0.007,0.344531,-0.221484,10.144533,-1.283309,1019.75
27.27,-1.279141,-0.232744,0.322006,0,0,0,0,0,0,0,0,0,279245,0.007,0.344531,-0.164062,10.144533,-0.371395,1019.640015,27.27
-1.216674,-0.048969,0.342543,0,0,0,0,0,0,0,0,0,279259,0.007,0.497656,-0.202344,10.067971,-1.697698,1019.799988,27.290001,-1.380768
-0.451316,0.467879,0,0,0,0,0,0,0,0,0,279269,0.01,0.478516,-0.183203,10.087111,-1.283309,1019.75,27.27,-1.353616,-0.366973
0.475349,0,0,0,0,0,0,0,0,0,279283,0.007,0.516797,-0.202344,10.087111,-1.283309,1019.75,27.27,-1.120814,0.224953,0.513121
0,0,0,0,0,0,0,0,0,279297,0.007,0.497656,-0.240625,10.106252,-1.283309,1019.75,27.27,-1.204773,0.015494,0.511035,0
0,0,0,0,0,0,0,0,279311,0.007,0.497656,-0.317187,10.087111,-1.283309,1019.75,27.27,-1.047492,0.405537,0.498842,0,0
0,0,0,0,0,0,0,279325,0.007,0.325391,-0.278906,10.163674,-0.371395,1019.640015,27.27,-0.687177,1.292151,0.376811,0,0,0
0,0,0,0,0,0,279339,0.007,0.287109,-0.144922,10.259377,-1.697698,1019.799988,27.290001,-0.921506,0.65711,0.303062,0,0,0,0
0,0,0,0,0,279353,0.007,0.401953,-0.068359,10.201955,-1.283309,1019.75,27.27,-0.908568,0.665013,0.38517,0,0,0,0,0
0,0,0,0,279367,0.007,0.344531,-0.221484,10.259377,-1.283309,1019.75,27.27,-0.902454,0.654579,0.360141,0,0,0,0,0,0
0,0,0,279381,0.007,0.363672,-0.221484,10.259377,-0.371395,1019.640015,27.27,-0.815252,0.861026,0.363365,0,0,0,0,0,0,0
0,0,279395,0.007,0.535938,-0.298047,9.972268,-0.702736,1019.679993,27.290001,-0.965421,0.473607,0.504618,0,0,0,0,0,0,0,0
0,279409,0.007,0.459375,-0.259766,10.087111,-1.283309,1019.75,27.27,-1.129443,0.05508,0.463385,0,0,0,0,0,0,0,0,0
279423,0.007,0.248828,-0.432031,10.182815,-1.283309,1019.75,27.27,-1.01172,0.340809,0.279869,0,0,0,0,0,0,0,0,0,279437
0.007,0.267969,-0.374609,10.240236,-0.371395,1019.640015,27.27,-0.869378,0.693745,0.265029,0,0,0,0,0,0,0,0,0,279451,0.007
0.363672,-0.278906,10.240236,-1.283309,1019.75,27.27,-1.082275,0.145973,0.35892,0,0,0,0,0,0,0,0,0,279465,0.007,0.459375
-0.164062,10.259377,-1.283309,1019.75,27.27,-1.187194,-0.113773,0.430447,0,0,0,0,0,0,0,0,0,279479,0.007,0.478516,-0.030078
10.221096,-0.371395,1019.640015,27.27,-0.955837,0.479959,0.47426,0,0,0,0,0,0,0,0,0,279493,0.007,0.574219,-0.0875,10.144533
-1.697698,1019.799988,27.290001,-1.126955,0.038118,0.56134,0,0,0,0,0,0,0,0,0,279507,0.007,0.459375,-0.049219,10.163674,-0.371395
1019.640015,27.27,-0.926241,0.548871,0.468429,0,0,0,0,0,0,0,0,0,279521,0.007,0.229688,-0.221484,10.125393,-0.371395,1019.640015
27.27,-0.827438,0.785058,0.27489,0,0,0,0,0,0,0,0,0,279535,0.007,0.248828,-0.164062,10.182815,-0.371395,1019.640015,27.27
-0.778813,0.889023,0.247142,0,0,0,0,0,0,0,0,0,279549,0.007,0.401953,-0.144922,10.144533,-1.283309,1019.75,27.27,-0.83933
0.705928,0.364196,0,0,0,0,0,0,0,0,0,279563,0.007,0.440234,-0.144922,10.201955,-1.283309,1019.75,27.27,-1.068006,0.118867
0.425478,0,0,0,0,0,0,0,0,0,279577,0.007,0.459375,-0.183203,10.221096,-1.283309,1019.75,27.27,-1.270952,-0.380125,0.456366
0,0,0,0,0,0,0,0,0,279591,0.007,0.440234,-0.240625,10.221096,-1.283309,1019.75,27.27,-1.280549,-0.384976,0.437662,0
0,0,0,0,0,0,0,0,279605,0.007,0.478516,-0.164062,10.182815,-2.277215,1019.869995,27.27,-1.394921,-0.664477,0.474881,0,0
0,0,0,0,0,0,0,279619,0.007,0.401953,-0.144922,10.106252,-1.283309,1019.75,27.27,-1.341377,-0.502196,0.432442,0,0,0
0,0,0,0,0,0,279629,0.01,0.344531,-0.144922,10.259377,-0.371395,1019.640015,27.27,-1.043849,0.261293,0.370726,0,0,0,0
0,0,0,0,0,279643,0.007,0.401953,-0.164062,10.259377,-0.371395,1019.640015,27.27,-0.885162,0.659517,0.387182,0,0,0,0,0
0,0,0,0,279657,0.007,0.440234,-0.336328,10.106252,-1.283309,1019.75,27.27,-0.891417,0.619594,0.423515,0,0,0,0,0,0
0,0,0,279671,0.007,0.363672,-0.374609,10.106252,-1.283309,1019.75,27.27,-1.183591,-0.120209,0.384988,0,0,0,0,0,0,0
0,0,279685,0.007,0.248828,-0.432031,10.163674,-1.283309,1019.75,27.27,-1.237273,-0.247206,0.260906,0,0,0,0,0,0,0,0
0,279699,0.007,0.267969,-0.355469,10.182815,-1.283309,1019.75,27.27,-1.263579,-0.300597,0.259336,0,0,0,0,0,0,0,0,0
279713,0.007,0.401953,-0.221484,10.182815,-1.283309,1019.75,27.27,-1.276357,-0.315226,0.389301,0,0,0,0,0,0,0,0,0,279727
0.007,0.344531,-0.125781,10.144533,-1.283309,1019.75,27.27,-1.282583,-0.314681,0.364515,0,0,0,0,0,0,0,0,0,279741,0.007
0.287109,-0.164062,10.125393,-1.697698,1019.799988,27.290001,-1.504382,-0.851555,0.305981,0,0,0,0,0,0,0,0,0,279755,0.007,0.325391
-0.412891,10.182815,-1.283309,1019.75,27.27,-1.268081,-0.233998,0.327674,0,0,0,0,0,0,0,0,0,279769,0.007,0.382813,-0.278906
10.201955,-0.371395,1019.640015,27.27,-1.085241,0.244844,0.365922,0,0,0,0,0,0,0,0,0,279783,0.007,0.516797,-0.144922,10.163674
-0.371395,1019.640015,27.27,-0.904765,0.700863,0.503421,0,0,0,0,0,0,0,0,0,279797,0.007,0.133984,-0.278906,10.335939,-1.283309
1019.75,27.27,-1.189363,-0.027258,0.214789,0,0,0,0,0,0,0,0,0,279811,0.007,0.153125,-0.336328,10.278518,-0.702736,1019.679993
